clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,Temp Min (°C),min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd
38,2019-05-04,16.2,39,322,212,112,877,764,25.2,1556967600,5.1,64,4.4,1557000000,16.3,1556935200,0.0,0.0,887,final,80,1021,0,,207,946,7730,5081,4959,19.9,1556917200,64,11.6,2.6
41,2019-05-05,16.4,39,321,210,112,875,760,25.2,1557054000,4.2,72,2.4,1557086400,16.3,1557021600,0.0,0.0,888,final,80,1022,0,,198,942,7700,5044,4760,20.3,1557003600,72,7.2,1.8
24,2019-05-06,14.1,39,320,209,112,873,756,25.6,1557140400,6.5,76,2.8,1557172800,15.6,1557108000,0.0,0.0,887,final,73,1021,0,,208,938,7670,5007,5003,19.9,1557090000,76,8.4,1.8
49,2019-05-07,15.0,39,318,207,112,872,751,24.8,1557219600,5.6,136,3.2,1557259200,13.7,1557194400,0.0,0.0,887,final,81,1022,0,,195,934,7641,4971,4685,18.6,1557176400,136,8.4,1.8
70,2019-05-08,15.3,39,317,206,111,870,747,22.6,1557313200,4.4,98,4.8,1557345600,16.3,1557280800,0.5,0.5,888,final,82,1023,0,,182,930,7611,4935,4358,18.6,1557262800,98,12.0,3.1
79,2019-05-09,16.0,39,316,204,111,869,743,21.1,1557399600,3.2,59,5.2,1557432000,16.7,1557360000,6.5,6.5,886,final,85,1021,0,,145,927,7582,4900,3489,18.6,1557349200,59,13.2,3.7
84,2019-05-10,17.4,38,315,203,111,867,739,23.7,1557486000,2.5,64,4.0,1557518400,17.0,1557453600,2.5,2.5,885,final,87,1020,0,,94,923,7554,4865,2247,19.6,1557435600,64,10.0,2.5
54,2019-05-11,15.8,38,314,201,110,866,735,23.7,1557572400,4.7,208,2.8,1557604800,15.2,1557540000,0.0,0.0,884,final,84,1018,0,,188,919,7525,4831,4521,18.8,1557522000,208,7.2,1.4
28,2019-05-12,11.1,38,312,200,110,864,731,21.1,1557687600,5.7,236,2.4,1557687600,12.6,1557626400,0.0,0.0,882,final,75,1017,0,,197,915,7497,4798,4717,16.1,1557608400,236,7.6,1.5
7,2019-05-13,10.2,38,311,199,110,863,727,21.9,1557745200,6.1,208,2.0,1557777600,11.1,1557712800,0.0,0.0,881,final,70,1017,0,,198,912,7469,4765,4758,16.0,1557694800,208,6.8,1.2
37,2019-05-14,13.1,38,310,197,110,862,724,21.9,1557831600,4.3,186,2.8,1557864000,10.7,1557799200,0.0,0.0,882,final,81,1018,0,,160,908,7442,4733,3836,16.6,1557781200,186,7.2,1.3
70,2019-05-15,15.6,38,309,196,109,860,720,23.3,1557918000,2.5,157,2.4,1557950400,14.4,1557885600,0.0,0.0,884,final,87,1019,0,,126,905,7415,4702,3024,18.0,1557867600,157,7.2,1.5
54,2019-05-16,15.0,38,308,195,109,859,716,23.7,1558008000,4.4,69,3.2,1558036800,15.2,1557972000,0.0,0.0,885,final,82,1020,0,,188,901,7389,4671,4506,18.5,1557954000,69,8.8,2.2
56,2019-05-17,15.0,37,307,193,109,857,713,24.4,1558090800,4.6,70,3.2,1558123200,14.1,1558058400,0.0,0.0,885,final,80,1020,0,,186,898,7363,4641,4464,18.8,1558040400,70,9.2,2.3
45,2019-05-18,15.7,37,306,192,109,856,709,24.4,1558177200,5.0,90,2.4,1558209600,15.2,1558148400,0.0,0.0,885,final,81,1019,0,,189,894,7337,4612,4539,19.4,1558126800,90,6.8,1.6
69,2019-05-19,16.1,37,305,191,108,855,706,24.1,1558292400,5.1,94,2.0,1558296000,15.9,1558231200,1.0,1.0,884,final,84,1019,0,,157,891,7312,4583,3757,19.1,1558213200,94,7.2,1.4
64,2019-05-20,16.3,37,304,190,108,854,703,23.3,1558353600,3.4,68,2.4,1558382400,15.9,1558328400,4.0,4.0,884,final,86,1018,0,,167,888,7288,4556,4013,18.9,1558299600,68,7.6,1.6
53,2019-05-21,16.9,37,303,189,108,852,699,24.4,1558429200,4.3,125,2.8,1558468800,15.6,1558468800,16.8,16.8,884,final,85,1018,0,,180,885,7264,4528,4331,19.7,1558386000,125,8.8,2.0
25,2019-05-22,14.7,37,302,188,108,851,696,24.4,1558522800,4.5,173,1.6,1558555200,14.1,1558483200,2.8,2.8,884,final,80,1018,0,,179,882,7241,4502,4297,18.6,1558472400,173,4.8,1.0
65,2019-05-23,15.5,37,301,187,108,850,693,22.6,1558609200,3.5,207,2.4,1558641600,15.2,1558576800,0.0,0.0,885,final,86,1020,0,,164,879,7218,4477,3936,18.1,1558558800,207,7.2,1.3
64,2019-05-24,14.4,37,300,185,107,849,690,22.2,1558695600,3.6,138,2.4,1558699200,14.8,1558663200,0.0,0.0,887,final,82,1022,0,,162,876,7196,4452,3883,17.8,1558645200,138,6.8,1.5
36,2019-05-25,12.8,36,299,184,107,848,687,20.7,1558782000,4.9,95,2.8,1558738800,12.2,1558814400,0.0,0.0,887,final,81,1023,0,,181,873,7175,4428,4348,16.3,1558731600,95,8.0,1.9
29,2019-05-26,11.3,36,298,184,107,846,685,20.7,1558861200,3.7,81,2.8,1558872000,11.5,1558836000,0.0,0.0,885,final,77,1021,0,,177,871,7154,4405,4240,15.6,1558818000,81,8.0,1.7
37,2019-05-27,11.3,36,297,183,107,845,682,21.1,1558954800,4.6,78,2.8,1558954800,11.1,1558987200,0.0,0.0,885,final,78,1021,0,,181,868,7134,4382,4344,15.6,1558904400,78,8.4,2.0
68,2019-05-28,13.6,36,296,182,107,844,679,20.4,1559041200,3.4,65,4.8,1559073600,13.0,1559008800,1.0,1.0,886,final,84,1022,0,,129,865,7114,4360,3105,16.5,1558990800,65,12.4,2.9
69,2019-05-29,15.5,36,296,181,106,843,677,22.2,1559127600,3.9,52,4.4,1559131200,15.6,1559088000,1.8,1.8,885,final,85,1020,0,,147,863,7096,4340,3536,18.1,1559077200,52,11.6,2.7
67,2019-05-30,15.0,36,295,180,106,842,675,21.1,1559206800,3.6,186,2.0,1559224800,14.8,1559185200,31.5,31.5,881,final,87,1015,0,,150,861,7078,4320,3612,17.3,1559163600,186,7.6,1.4
55,2019-05-31,13.0,36,294,179,106,841,672,20.4,1559293200,4.1,254,3.2,1559332800,14.4,1559332800,1.0,1.0,878,final,79,1013,0,,163,858,7060,4300,3916,16.9,1559250000,254,8.4,1.8
57,2019-06-01,13.1,36,293,178,106,841,670,19.6,1559386800,2.3,184,2.8,1559419200,12.6,1559354400,0.5,0.5,880,final,83,1016,0,,110,856,7044,4282,2633,16.0,1559336400,184,8.0,1.8
72,2019-06-02,14.4,36,293,178,106,840,668,20.4,1559473200,3.6,112,4.4,1559505600,14.8,1559440800,1.5,1.5,884,final,86,1019,0,,155,854,7028,4265,3719,16.8,1559422800,112,11.2,2.4
75,2019-06-03,14.6,36,292,177,106,839,666,19.3,1559552400,2.8,81,4.0,1559592000,14.4,1559527200,5.0,5.0,885,final,89,1021,0,,136,852,7013,4248,3259,16.5,1559509200,81,12.0,3.0
88,2019-06-04,14.4,35,292,176,106,838,664,17.8,1559649600,2.3,64,3.6,1559678400,13.7,1559613600,33.0,33.0,886,final,91,1022,0,,84,850,6999,4232,2005,15.9,1559595600,64,10.0,2.7
89,2019-06-05,14.8,35,291,176,105,837,662,19.6,1559725200,1.7,54,4.8,1559764800,15.2,1559764800,7.8,7.8,886,final,88,1021,0,,58,848,6985,4217,1386,16.9,1559682000,54,12.0,3.2
40,2019-06-06,13.8,35,291,175,105,837,661,21.5,1559811600,4.9,53,4.4,1559851200,14.1,1559786400,0.0,0.0,886,final,82,1022,0,,173,847,6973,4203,4149,17.3,1559768400,53,11.6,2.9
53,2019-06-07,15.0,35,290,175,105,836,659,22.6,1559908800,3.2,82,3.2,1559898000,14.1,1559883600,0.0,0.0,887,final,84,1022,0,,157,845,6961,4190,3765,18.0,1559854800,82,8.4,1.9
44,2019-06-08,14.1,35,290,174,105,835,658,23.3,1559991600,5.2,122,2.0,1559984400,14.8,1559959200,0.0,0.0,887,final,80,1023,0,,171,844,6950,4178,4101,18.0,1559941200,122,6.0,1.5
75,2019-06-09,14.6,35,289,174,105,835,656,20.0,1560070800,3.1,185,3.2,1560110400,14.4,1560045600,2.5,2.5,889,final,87,1025,0,,148,843,6939,4166,3561,16.8,1560027600,185,10.0,2.2
76,2019-06-10,13.4,35,289,173,105,834,655,19.3,1560157200,3.4,97,4.4,1560168000,13.7,1560196800,2.5,2.5,890,final,85,1026,0,,118,841,6930,4156,2842,16.0,1560114000,97,11.2,3.0
36,2019-06-11,11.3,35,288,173,105,834,654,19.3,1560254400,4.5,61,4.0,1560218400,11.9,1560218400,0.0,0.0,889,final,80,1026,0,,170,840,6921,4146,4082,14.9,1560200400,61,10.4,3.1
46,2019-06-12,12.3,35,288,172,105,833,653,18.9,1560330000,3.3,55,5.2,1560351600,11.9,1560304800,0.0,0.0,889,final,84,1026,0,,145,839,6913,4137,3491,15.1,1560286800,55,13.2,3.8
21,2019-06-13,12.0,35,288,172,105,833,652,20.7,1560423600,4.4,64,4.0,1560427200,11.5,1560394800,0.0,0.0,887,final,80,1024,0,,170,838,6906,4129,4089,15.7,1560373200,64,10.8,2.6
31,2019-06-14,10.0,35,288,172,105,832,651,20.7,1560513600,5.2,174,2.4,1560520800,9.3,1560488400,0.0,0.0,886,final,77,1023,0,,170,838,6900,4122,4082,14.5,1560459600,174,6.0,1.4
50,2019-06-15,11.0,35,287,172,104,832,650,18.9,1560596400,2.2,140,2.8,1560628800,8.9,1560556800,0.0,0.0,887,final,84,1024,0,,118,837,6895,4116,2841,13.8,1560546000,140,8.0,1.7
41,2019-06-16,11.5,35,287,171,104,832,650,19.3,1560679200,4.4,78,2.8,1560668400,10.7,1560643200,0.0,0.0,888,final,84,1025,0,,168,836,6891,4111,4044,14.4,1560632400,78,7.2,1.8
28,2019-06-17,11.6,35,287,171,104,831,649,19.6,1560762000,4.0,67,3.2,1560762000,11.5,1560729600,0.0,0.0,889,final,82,1026,0,,168,836,6887,4107,4042,14.9,1560718800,67,9.2,2.3
28,2019-06-18,11.5,35,287,171,104,831,649,20.4,1560855600,4.4,75,3.6,1560859200,11.5,1560888000,0.0,0.0,887,final,81,1024,0,,167,835,6884,4104,4002,15.0,1560805200,75,9.6,2.4
61,2019-06-19,11.7,35,287,171,104,831,648,21.1,1560942000,4.6,148,2.0,1560902400,11.5,1560902400,9.0,9.0,885,final,81,1021,0,,162,835,6882,4101,3887,15.4,1560891600,148,8.0,1.7
96,2019-06-20,13.7,35,287,171,104,831,648,16.7,1561028400,1.7,86,4.0,1561032000,13.7,1560999600,31.3,31.3,889,final,93,1026,0,,25,835,6882,4100,591,14.8,1560978000,86,12.4,2.9
70,2019-06-21,13.6,35,287,171,104,831,648,18.5,1561107600,3.1,86,5.2,1561096800,13.7,1561082400,3.5,3.5,890,final,88,1027,0,,145,835,6881,4099,3487,15.7,1561064400,86,14.0,3.7
96,2019-06-22,14.0,35,287,171,104,831,648,19.3,1561201200,1.6,75,4.8,1561233600,13.7,1561161600,2.8,2.8,887,final,89,1024,0,,42,835,6882,4099,1018,16.0,1561150800,75,12.8,2.8
60,2019-06-23,13.6,35,287,171,104,831,648,20.7,1561287600,3.5,64,4.4,1561320000,13.7,1561255200,0.0,0.0,885,final,85,1020,0,,154,835,6884,4101,3688,16.3,1561237200,64,10.8,2.5
62,2019-06-24,14.3,35,287,171,104,831,649,22.2,1561406400,4.2,96,2.0,1561406400,13.7,1561345200,8.8,8.8,883,final,86,1018,0,,164,836,6886,4103,3935,16.9,1561323600,96,6.0,1.6
54,2019-06-25,13.9,35,287,171,104,831,649,20.4,1561410000,3.7,178,2.0,1561410000,13.3,1561431600,0.5,0.5,883,final,87,1019,0,,156,836,6890,4106,3751,16.1,1561410000,178,6.8,1.2
67,2019-06-26,13.2,35,287,171,104,831,649,20.4,1561539600,3.1,143,2.4,1561579200,12.2,1561507200,0.0,0.0,886,final,88,1022,0,,145,837,6894,4110,3477,15.4,1561496400,143,7.2,1.4
75,2019-06-27,14.4,35,287,171,104,831,650,21.5,1561636800,3.1,104,2.4,1561665600,13.3,1561597200,1.0,1.0,887,final,88,1023,0,,140,837,6899,4115,3358,16.6,1561582800,104,7.6,1.8
86,2019-06-28,15.4,35,288,172,104,831,651,20.0,1561719600,2.1,68,4.8,1561752000,15.9,1561687200,0.5,0.5,888,final,88,1024,0,,95,838,6905,4120,2275,17.5,1561669200,68,12.0,3.3
78,2019-06-29,16.1,35,288,172,104,831,652,21.9,1561806000,2.7,54,4.8,1561838400,15.6,1561773600,3.5,3.5,889,final,88,1024,0,,122,839,6912,4127,2937,18.3,1561755600,54,12.4,3.1
61,2019-06-30,16.0,35,288,172,105,832,652,23.0,1561892400,3.9,44,4.0,1561924800,15.9,1561924800,0.0,0.0,889,final,85,1024,0,,162,840,6920,4135,3895,18.8,1561842000,44,10.4,2.7
30,2019-07-01,13.8,35,289,173,105,832,654,23.0,1561978800,5.2,69,3.2,1562011200,14.4,1561950000,0.0,0.0,887,final,81,1023,0,,173,841,6928,4143,4141,17.4,1561928400,69,8.4,2.5
13,2019-07-02,11.8,35,289,173,105,832,655,23.7,1562068800,5.2,143,2.8,1562097600,12.6,1562036400,0.0,0.0,885,final,74,1020,0,,173,842,6937,4152,4148,17.0,1562014800,143,7.6,1.9
19,2019-07-03,11.9,35,289,173,105,833,656,21.9,1562144400,4.8,220,2.8,1562184000,13.7,1562108400,0.0,0.0,885,final,73,1020,0,,172,843,6947,4163,4134,17.1,1562101200,220,8.0,1.8
48,2019-07-04,12.4,35,290,174,105,833,657,20.0,1562230800,4.8,174,1.6,1562270400,12.6,1562209200,0.0,0.0,886,final,83,1023,0,,166,845,6958,4174,3993,15.6,1562187600,174,5.2,1.2
30,2019-07-05,12.4,35,290,174,105,834,659,22.6,1562356800,5.2,119,2.4,1562356800,11.5,1562292000,0.0,0.0,884,final,81,1020,0,,173,846,6970,4186,4141,16.0,1562274000,119,7.2,1.8
50,2019-07-06,12.8,35,291,175,105,834,660,23.0,1562360400,5.0,131,1.6,1562360400,13.0,1562389200,0.0,0.0,883,final,80,1019,0,,171,848,6982,4198,4103,16.8,1562360400,131,4.8,1.4
43,2019-07-07,12.6,35,291,176,105,835,662,23.3,1562500800,3.7,205,2.8,1562529600,13.7,1562468400,0.0,0.0,883,final,75,1018,0,,163,849,6995,4212,3905,17.6,1562446800,205,8.4,1.8
29,2019-07-08,9.5,35,292,176,105,835,664,22.6,1562583600,5.4,210,2.0,1562616000,10.4,1562551200,0.0,0.0,885,final,64,1020,0,,175,851,7009,4227,4203,16.6,1562533200,210,6.4,1.4
19,2019-07-09,9.1,36,293,177,105,836,665,21.1,1562702400,5.2,204,2.4,1562702400,11.1,1562630400,0.0,0.0,885,final,69,1021,0,,177,853,7024,4242,4236,15.1,1562619600,204,6.4,1.3
39,2019-07-10,10.5,36,293,177,105,837,667,20.0,1562788800,4.0,228,2.8,1562788800,8.9,1562724000,0.0,0.0,884,final,80,1020,0,,168,855,7039,4258,4021,14.2,1562706000,228,7.6,1.7
40,2019-07-11,11.2,36,294,178,106,837,669,19.6,1562792400,4.5,245,3.2,1562792400,12.2,1562810400,0.0,0.0,884,final,79,1021,0,,172,857,7055,4275,4135,15.1,1562792400,245,8.8,1.7
27,2019-07-12,11.1,36,295,179,106,838,671,20.7,1562929200,5.1,113,2.0,1562961600,10.7,1562896800,0.0,0.0,886,final,81,1022,0,,175,859,7072,4293,4204,14.8,1562878800,113,6.8,1.2
33,2019-07-13,8.8,36,295,180,106,839,674,21.5,1563019200,5.5,120,1.6,1563048000,7.0,1562986800,0.0,0.0,887,final,75,1024,0,,177,861,7089,4312,4249,14.1,1562965200,120,4.8,1.2
45,2019-07-14,11.3,36,296,180,106,840,676,20.4,1563102000,4.8,80,2.4,1563134400,10.7,1563069600,0.0,0.0,888,final,81,1025,0,,177,863,7107,4332,4248,14.8,1563051600,80,6.0,1.8
75,2019-07-15,12.2,36,297,181,106,841,678,18.1,1563220800,2.2,74,4.0,1563220800,10.7,1563159600,3.0,3.0,889,final,89,1027,0,,108,866,7125,4352,2580,14.1,1563138000,74,10.8,2.7
62,2019-07-16,12.4,36,298,182,106,841,681,18.5,1563224400,3.5,60,5.2,1563231600,12.6,1563242400,0.0,0.0,892,final,84,1029,0,,159,868,7144,4373,3808,15.1,1563224400,60,13.6,3.9
40,2019-07-17,11.3,36,298,183,107,842,684,18.5,1563314400,3.5,57,5.6,1563314400,12.2,1563390000,0.0,0.0,892,final,81,1029,0,,165,871,7164,4395,3958,14.7,1563310800,57,14.4,3.6
53,2019-07-18,11.7,36,299,184,107,843,686,19.3,1563480000,3.7,50,4.8,1563404400,11.9,1563415200,0.0,0.0,889,final,82,1026,0,,172,873,7184,4418,4138,15.0,1563397200,50,12.0,3.1
34,2019-07-19,11.6,37,300,185,107,844,689,21.1,1563566400,4.9,89,4.0,1563566400,11.5,1563501600,0.0,0.0,885,final,80,1022,0,,183,876,7205,4441,4392,15.5,1563483600,89,10.8,2.4
18,2019-07-20,9.0,37,301,186,107,845,692,23.0,1563652800,5.7,231,3.6,1563577200,10.7,1563591600,0.0,0.0,881,final,65,1017,0,,186,879,7226,4465,4463,16.5,1563570000,231,10.4,2.2
52,2019-07-21,8.0,37,302,187,107,846,695,16.7,1563739200,3.8,246,5.2,1563735600,8.5,1563663600,2.8,2.8,881,final,75,1018,0,,136,882,7248,4490,3260,12.4,1563656400,246,14.4,3.3
49,2019-07-22,6.5,37,303,188,107,847,698,14.4,1563742800,3.2,177,4.0,1563750000,7.0,1563760800,0.0,0.0,886,final,80,1025,0,,158,884,7270,4516,3792,10.1,1563742800,177,10.8,2.6
24,2019-07-23,7.9,37,304,189,108,848,701,17.4,1563912000,4.2,76,3.6,1563912000,7.0,1563847200,0.0,0.0,886,final,80,1024,0,,185,887,7293,4542,4433,11.5,1563829200,76,10.0,2.3
7,2019-07-24,10.3,37,305,190,108,849,704,20.7,1563998400,5.5,75,3.6,1563998400,8.9,1563933600,0.0,0.0,885,final,80,1022,0,,190,890,7316,4569,4569,14.0,1563915600,75,10.0,2.7
20,2019-07-25,10.0,37,306,192,108,851,707,21.1,1564084800,5.9,106,2.8,1564084800,7.8,1564023600,0.0,0.0,887,final,78,1024,0,,192,893,7339,4597,4597,14.2,1564002000,106,7.6,1.8
28,2019-07-26,11.1,37,307,193,108,852,711,19.6,1564171200,5.8,67,2.8,1564171200,10.4,1564106400,0.0,0.0,887,final,81,1024,0,,191,896,7363,4626,4590,14.6,1564088400,67,8.0,2.4
70,2019-07-27,10.7,37,308,194,109,853,714,17.8,1564174800,3.6,87,4.4,1564239600,11.9,1564196400,0.0,0.0,887,final,80,1024,0,,155,900,7387,4655,3711,14.3,1564174800,87,11.2,3.0
61,2019-07-28,11.3,38,309,195,109,854,717,17.4,1564261200,2.7,65,4.4,1564268400,10.7,1564279200,0.0,0.0,885,final,84,1022,0,,136,903,7411,4685,3252,14.1,1564261200,65,11.6,2.9
65,2019-07-29,13.0,38,310,196,109,855,721,22.2,1564430400,4.7,77,2.8,1564430400,11.9,1564365600,0.0,0.0,885,final,83,1021,0,,182,906,7436,4715,4359,16.3,1564347600,77,8.4,2.2
62,2019-07-30,14.8,38,311,198,109,857,725,22.6,1564516800,4.5,68,2.8,1564434000,14.4,1564452000,0.0,0.0,886,final,84,1021,0,,187,909,7461,4746,4476,17.9,1564434000,68,8.0,2.2
36,2019-07-31,14.0,38,312,199,109,858,728,24.1,1564524000,5.7,68,3.6,1564524000,14.4,1564538400,0.0,0.0,886,final,78,1021,0,,198,913,7487,4778,4741,18.3,1564520400,68,9.2,2.4
22,2019-08-01,13.6,38,313,200,110,859,732,26.3,1564606800,6.2,120,2.0,1564606800,14.1,1564628400,0.0,0.0,887,final,73,1022,0,,200,916,7512,4810,4804,19.3,1564606800,120,5.2,1.5
49,2019-08-02,14.5,38,314,202,110,860,736,24.8,1564693200,6.2,96,2.8,1564693200,14.1,1564714800,0.0,0.0,888,final,79,1023,0,,198,920,7538,4843,4763,18.8,1564693200,96,6.8,1.7
39,2019-08-03,14.4,38,315,203,110,862,740,24.1,1564822800,6.1,61,2.8,1564862400,14.8,1564797600,0.0,0.0,888,final,78,1023,0,,200,923,7564,4877,4800,18.8,1564779600,61,7.2,2.2
12,2019-08-04,11.9,39,316,205,110,863,743,25.9,1564948800,6.4,143,2.0,1564934400,13.0,1564887600,0.0,0.0,887,final,69,1022,0,,205,927,7591,4911,4910,18.7,1564866000,143,6.0,1.6
8,2019-08-05,11.0,39,317,206,111,864,747,25.9,1565035200,6.5,165,2.4,1564956000,13.3,1564970400,0.0,0.0,886,final,64,1020,0,,206,930,7617,4945,4945,18.9,1564952400,165,6.8,1.3
25,2019-08-06,11.2,39,318,208,111,866,751,26.3,1565038800,6.5,117,1.6,1565038800,11.1,1565056800,0.0,0.0,886,final,69,1021,0,,205,934,7644,4980,4922,18.3,1565038800,117,5.6,1.3
0,2019-08-07,7.5,39,320,209,111,867,756,25.9,1565208000,6.6,91,2.4,1565132400,11.1,1565143200,0.0,0.0,887,final,55,1023,0,,209,937,7671,5016,5016,17.9,1565125200,91,7.2,1.6
0,2019-08-08,8.8,39,321,210,111,868,760,25.2,1565294400,6.6,73,4.4,1565294400,10.7,1565229600,0.0,0.0,887,final,61,1023,0,,210,941,7697,5052,5052,17.3,1565211600,73,11.2,2.7
9,2019-08-09,10.0,39,322,212,112,870,764,25.9,1565380800,6.7,171,2.4,1565305200,10.7,1565319600,0.0,0.0,888,final,64,1024,0,,212,945,7724,5088,5088,18.0,1565298000,171,6.4,1.6
63,2019-08-10,12.6,40,323,214,112,871,768,21.1,1565388000,2.9,124,3.2,1565388000,10.4,1565402400,0.0,0.0,890,final,82,1027,0,,131,948,7752,5125,3141,15.8,1565384400,124,8.8,2.1
70,2019-08-11,12.7,40,324,215,112,873,772,19.3,1565524800,4.2,58,4.8,1565553600,13.7,1565492400,0.0,0.0,889,final,82,1025,0,,172,952,7779,5163,4119,15.9,1565470800,58,12.0,3.5
45,2019-08-12,13.8,40,325,217,112,874,776,24.4,1565607600,6.0,56,3.6,1565640000,13.7,1565575200,0.0,0.0,888,final,78,1023,0,,212,956,7806,5201,5098,18.1,1565557200,56,9.6,2.7
30,2019-08-13,13.2,40,326,218,113,875,781,24.4,1565726400,6.9,104,2.4,1565726400,12.6,1565665200,0.0,0.0,889,final,76,1024,0,,218,960,7833,5239,5231,18.2,1565643600,104,6.4,1.7
26,2019-08-14,13.2,40,328,220,113,877,785,23.7,1565730000,6.5,78,4.0,1565730000,13.3,1565748000,0.0,0.0,889,final,78,1025,0,,219,964,7860,5277,5267,17.7,1565730000,78,10.8,2.4
25,2019-08-15,13.1,40,329,222,113,878,789,23.3,1565870400,6.8,185,3.6,1565899200,13.0,1565834400,0.0,0.0,890,final,78,1025,0,,221,967,7888,5316,5304,17.4,1565816400,185,9.6,2.1
60,2019-08-16,13.2,40,330,223,114,880,794,21.1,1565946000,5.4,87,2.4,1565953200,13.7,1565920800,0.0,0.0,888,final,81,1024,0,,195,971,7915,5356,4681,16.8,1565902800,87,7.2,1.7
21,2019-08-17,11.0,41,331,225,114,881,798,24.1,1566039600,7.2,184,3.6,1566021600,11.5,1566007200,0.0,0.0,885,final,71,1020,0,,225,975,7942,5396,5394,17.3,1565989200,184,9.6,2.1
63,2019-08-18,10.7,41,332,226,114,883,803,19.6,1566126000,3.4,163,2.4,1566136800,9.3,1566093600,0.0,0.0,886,final,79,1023,0,,148,979,7970,5436,3559,14.5,1566075600,163,7.2,1.8
71,2019-08-19,11.0,41,333,228,114,884,807,18.1,1566216000,4.1,77,3.6,1566244800,12.2,1566183600,0.0,0.0,887,final,80,1024,0,,187,983,7997,5476,4482,14.6,1566162000,77,9.2,2.7
65,2019-08-20,12.4,41,334,230,115,886,812,23.7,1566302400,5.5,125,3.6,1566302400,12.6,1566266400,0.0,0.0,887,final,75,1022,0,,207,987,8024,5516,4979,17.4,1566248400,125,10.0,2.3
57,2019-08-21,12.2,41,335,232,115,887,816,20.7,1566342000,4.3,211,3.2,1566417600,11.5,1566356400,0.0,0.0,888,final,80,1025,0,,201,990,8051,5557,4823,15.9,1566334800,211,9.2,2.0
39,2019-08-22,10.2,41,337,233,115,889,821,18.9,1566421200,4.9,119,3.2,1566504000,9.3,1566504000,0.0,0.0,889,final,79,1026,0,,219,994,8078,5598,5259,14.1,1566421200,119,8.4,1.9
26,2019-08-23,10.7,42,338,235,115,890,825,20.7,1566561600,6.4,68,3.6,1566590400,10.0,1566529200,0.0,0.0,888,final,78,1025,0,,234,998,8105,5640,5627,14.9,1566507600,68,10.0,2.3
52,2019-08-24,12.6,42,339,237,116,892,830,22.2,1566644400,5.3,83,3.2,1566648000,11.9,1566612000,0.0,0.0,889,final,80,1025,0,,227,1002,8132,5681,5445,16.6,1566594000,83,8.4,2.1
56,2019-08-25,12.6,42,340,238,116,893,835,21.1,1566730800,5.4,56,4.8,1566763200,13.3,1566691200,0.0,0.0,888,final,78,1024,0,,227,1006,8159,5723,5455,16.7,1566680400,56,11.6,3.2
23,2019-08-26,10.6,42,341,240,116,895,839,25.2,1566817200,7.8,94,2.8,1566831600,11.1,1566784800,0.0,0.0,887,final,70,1023,0,,240,1010,8185,5765,5754,17.0,1566766800,94,8.4,2.0
26,2019-08-27,12.3,42,342,242,117,896,844,24.8,1566903600,7.9,68,2.4,1566896400,12.6,1566871200,0.0,0.0,887,final,73,1022,0,,241,1014,8212,5807,5786,18.0,1566853200,68,6.8,2.1
21,2019-08-28,12.2,42,343,244,117,898,848,25.6,1566990000,7.8,102,2.4,1567022400,13.7,1566957600,0.0,0.0,886,final,70,1021,0,,243,1017,8238,5850,5832,18.5,1566939600,102,6.8,2.0
9,2019-08-29,12.0,43,344,245,117,899,853,25.2,1567076400,8.0,124,2.4,1567087200,12.2,1567044000,0.0,0.0,886,final,71,1021,0,,245,1021,8264,5892,5892,18.2,1567026000,124,6.8,1.7
14,2019-08-30,12.1,43,345,247,117,901,857,24.1,1567162800,8.0,72,3.6,1567173600,12.6,1567130400,0.0,0.0,885,final,73,1020,0,,247,1025,8291,5934,5925,17.7,1567112400,72,8.8,2.5
16,2019-08-31,11.7,43,347,249,118,902,862,24.8,1567252800,8.1,63,3.6,1567281600,12.2,1567216800,0.0,0.0,883,final,70,1017,0,,249,1029,8317,5977,5977,18.1,1567198800,63,10.0,2.7
23,2019-09-01,11.9,43,348,251,118,903,867,25.6,1567328400,7.7,147,2.8,1567339200,13.3,1567303200,0.0,0.0,884,final,68,1018,0,,250,1033,8342,6020,6011,19.0,1567285200,147,8.0,1.8
46,2019-09-02,12.4,43,349,253,118,905,871,24.8,1567422000,8.0,141,2.4,1567432800,13.3,1567393200,0.0,0.0,886,final,71,1021,0,,246,1037,8368,6062,5895,18.5,1567371600,141,6.8,1.3
77,2019-09-03,14.4,43,350,254,119,906,876,21.9,1567512000,4.8,128,2.4,1567501200,15.2,1567476000,11.3,11.3,887,final,81,1022,0,,195,1040,8394,6105,4686,17.8,1567458000,128,6.4,1.4
48,2019-09-04,13.1,44,351,256,119,908,880,24.8,1567594800,7.5,74,2.8,1567594800,14.1,1567566000,0.0,0.0,885,final,73,1020,0,,251,1044,8419,6148,6024,18.6,1567544400,74,8.0,1.9
37,2019-09-05,13.6,44,352,258,119,909,885,26.3,1567674000,8.2,86,2.8,1567713600,14.4,1567648800,0.0,0.0,885,final,71,1020,0,,257,1048,8444,6191,6162,19.7,1567630800,86,8.4,2.1
